"eco_values","species","longitude","latitude","occurrence_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.1","temp","precip","NDVI"
107,"Apis mellifera",7.9093931326,47.0583636536,4862,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",835,3023,12.5192307692308,93.9230769230769,0.74954
107,"Apis mellifera",7.288049,46.490673,1506,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1155,3024,10.7038461538462,97.0769230769231,0.84286
107,"Osmia bicornis",8.46133,47.19391,2600,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",446,3025,14.9038461538462,81.3846153846154,0.72566
107,"Apis mellifera",7.892137,46.559178,1644,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1678,3026,7.39615384615388,149.846153846154,0.70108
107,"Corylus avellana",8.6570416667,47.0236333333,5055,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",563,3027,14.173076923077,106.307692307692,0.69588
107,"Corylus avellana",7.53719,46.97353,3425,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",793,3028,13.0807692307692,84.9230769230769,0.74368
107,"Ranunculus acris",7.896975,46.5504033333,5167,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1201,3029,9.37307692307701,140.230769230769,0.7726
107,"Apis mellifera",8.594247,47.237623,2331,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",684,3030,13.5269230769231,102.307692307692,0.74452
107,"Ranunculus acris",7.27533,46.65862,4083,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1125,3031,11.2192307692308,116.307692307692,0.798
107,"Osmia bicornis",7.80276,47.37776,2842,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",709,3032,13.3653846153847,85.1538461538462,0.7998
107,"Apis mellifera",8.041816,46.624131,1966,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1057,3033,11.15,116.615384615385,0.62876
107,"Apis mellifera",9.551494,46.675294,1138,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1022,3034,10.4653846153847,77.1538461538462,0.6868
107,"Corylus avellana",9.22731,46.41975,3476,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1193,3035,10.0961538461539,106,0.72006
107,"Corylus avellana",7.6498466667,46.325145,5003,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1180,3036,9.39615384615388,90.6923076923077,0.65326
107,"Corylus avellana",8.45365,46.78916,3905,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1411,3037,7.45000000000005,166.538461538462,0.75164
107,"Apis mellifera",6.92449,47.123744,1642,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",885,3038,11.9961538461539,96.6923076923077,0.64782
107,"Corylus avellana",9.19135,47.32006,3721,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",850,3039,12.0576923076924,123.615384615385,0.7867
107,"Apis mellifera",7.369472,46.561395,265,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1029,3040,11.6423076923077,105.384615384615,0.79686
107,"Apis mellifera",9.28621,47.415298,144,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",716,3041,12.7807692307693,96,0.7862
107,"Ranunculus acris",9.81436,46.45397,4165,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1907,3042,5.48846153846154,100.923076923077,0.86804
107,"Corylus avellana",7.20749,47.24318,3801,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",777,3043,12.4807692307692,81.6153846153846,0.75602
107,"Prunus spinosa",8.5211833333,47.2761083333,5270,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",785,3044,13.1807692307692,100.384615384615,0.70758
107,"Osmia bicornis",8.05613,46.38719,2978,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1963,3045,4.68846153846152,155.307692307692,0.68588
107,"Apis mellifera",6.628537,46.848247,1774,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",804,3046,13.2115384615385,100.230769230769,0.64604
107,"Ranunculus acris",7.60263,46.8835,4055,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",778,3047,12.4884615384615,92,0.72992
107,"Ranunculus acris",8.989655,47.215776,4177,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",406,3048,15.0653846153847,109.230769230769,0.76208
107,"Apis mellifera",8.241844,46.935452,1338,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",678,3049,13.5576923076924,109,0.76484
107,"Apis mellifera",9.024172,46.948369,1534,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",653,3050,13.0192307692307,113.538461538462,0.8576
107,"Osmia bicornis",8.99693,47.45779,2719,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",572,3051,13.4192307692308,76.2307692307692,0.78828
107,"Apis mellifera",7.090768,46.319841,1478,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1894,3052,5.97307692307697,131.076923076923,0.74662
107,"Corylus avellana",8.78778,47.0556,3423,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",982,3053,11.1269230769231,145.384615384615,0.81874
107,"Apis mellifera",8.329002,47.029053,1773,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",553,3054,14.1423076923077,96.8461538461538,0.73322
107,"Apis mellifera",6.969103,47.141045,870,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",838,3055,12.2346153846154,95.9230769230769,0.68528
107,"Corylus avellana",6.42616,46.65422,3178,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",774,3056,12.75,91.1538461538462,0.69546
107,"Corylus avellana",7.40586,46.83864,3594,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",828,3057,12.6192307692309,83.5384615384615,0.81204
108,"Apis mellifera",7.891599,47.17035,2028,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",612,3058,13.3961538461538,80.8461538461538,0.66698
108,"Apis mellifera",6.146558,46.225417,2353,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3059,15.9884615384616,86.5384615384615,0.57918
108,"Apis mellifera",6.102533,46.188869,1299,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",423,3060,15.8884615384616,82.5384615384615,0.4992
108,"Apis mellifera",7.576688,47.555388,2111,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",278,3061,15.7653846153847,58.9230769230769,0.39556
108,"Corylus avellana",6.146925,46.226,3810,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",382,3062,15.9884615384616,86.5384615384615,0.57918
108,"Apis mellifera",6.111357,46.213648,989,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",424,3063,15.8500000000001,86.4615384615385,0.52588
108,"Apis mellifera",7.11369,46.927429,1217,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",440,3064,14.9346153846154,70.6923076923077,0.56944
108,"Corylus avellana",6.1173965782,46.2018184274,5025,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",399,3065,15.9807692307692,84,0.63796
108,"Ranunculus acris",8.541689,47.425751,4213,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",440,3066,15.0653846153846,67.1538461538462,0.58056
108,"Apis mellifera",6.11118,46.217659,896,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3067,15.773076923077,88.3846153846154,0.4947
108,"Apis mellifera",6.111191,46.217663,958,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3068,15.773076923077,88.3846153846154,0.4947
108,"Corylus avellana",8.536307,47.453564,3442,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",420,3069,15.2038461538462,65.8461538461538,0.3982
108,"Apis mellifera",6.146669,46.224505,1266,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",385,3070,16.0653846153846,84.6923076923077,0.49846
108,"Apis mellifera",7.195853,46.96811,172,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459,3071,14.8038461538462,69.7692307692308,0.4897
108,"Osmia bicornis",9.173318,47.644466,2680,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",421,3072,14.1500000000001,59.6153846153846,0.4549
108,"Apis mellifera",6.109445,46.218588,973,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",426,3073,15.773076923077,88.3846153846154,0.4947
108,"Apis mellifera",6.147107,46.226103,2350,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",382,3074,15.9884615384616,86.5384615384615,0.57918
108,"Corylus avellana",7.3379979134,47.1056289673,5019,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",436,3075,14.7500000000001,68.5384615384615,0.53354
108,"Apis mellifera",6.112587,46.202442,333,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",398,3076,15.9423076923077,84.6153846153846,0.592
108,"Apis mellifera",6.111229,46.217667,897,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3077,15.773076923077,88.3846153846154,0.4947
108,"Apis mellifera",9.305651,47.551411,856,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",436,3078,14.05,73,0.49674
108,"Apis mellifera",6.146661,46.224492,1261,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",385,3079,16.0653846153846,84.6923076923077,0.49846
108,"Ranunculus acris",8.716938,47.505448,3970,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",434,3080,15.0884615384616,64.5384615384615,0.43006
108,"Apis mellifera",8.700767,47.660672,91,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",419,3081,15.0730769230769,64.7692307692308,0.56914
108,"Apis mellifera",8.574617,47.452958,982,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",439,3082,15.15,64.7692307692308,0.34162
108,"Apis mellifera",6.143495,46.218105,941,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3083,16.0653846153846,84.6923076923077,0.34646
108,"Prunus spinosa",7.563648,47.545596,4421,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",285,3084,15.7038461538461,59.4615384615385,0.57734
108,"Osmia bicornis",6.5395653906,46.5152803539,4967,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393,3085,14.9576923076922,86,0.63726
108,"Corylus avellana",6.147073,46.22363,3051,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",385,3086,16.0653846153846,84.6923076923077,0.49846
108,"Apis mellifera",6.539528,46.515284,1717,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393,3087,14.9576923076922,86,0.63726
108,"Apis mellifera",6.112023,46.21955,2227,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3088,15.773076923077,88.3846153846154,0.4547
108,"Apis mellifera",9.345063,47.585482,1988,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",396,3089,14.2423076923077,69,0.5322
108,"Prunus spinosa",9.379555,47.558705,4699,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",397,3090,14.2115384615385,72,0.6029
108,"Apis mellifera",7.54132,47.549008,2032,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",289,3091,15.5653846153846,59.9230769230769,0.5179
108,"Corylus avellana",9.33317,47.58771,3689,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",410,3092,14.1038461538462,69.4615384615385,0.49546
108,"Prunus spinosa",6.121026,46.202045,4302,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",397,3093,15.9807692307692,84,0.60456
108,"Apis mellifera",6.14557,46.225522,765,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3094,15.9884615384616,86.5384615384615,0.51554
108,"Corylus avellana",7.60359,47.19833,3761,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",438,3095,14.6807692307693,66.3076923076923,0.67522
108,"Prunus spinosa",6.126478,46.21365,4436,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",415,3096,15.9269230769231,85,0.36506
108,"Prunus spinosa",9.108446,47.56603,4317,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3097,14.2115384615386,63.6923076923077,0.4082
108,"Apis mellifera",6.14613,46.226303,932,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3098,15.9884615384616,86.5384615384615,0.51554
108,"Apis mellifera",8.650729,47.40523,835,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459,3099,14.9423076923077,68,0.66216
108,"Apis mellifera",8.723022,47.505608,81,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",438,3100,15.0884615384616,64.5384615384615,0.4913
108,"Prunus spinosa",8.525152,47.442028,4751,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",479,3101,15.0269230769231,67.7692307692308,0.6616
108,"Osmia bicornis",8.71587,47.505245,2429,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",431,3102,15.0807692307693,65.3076923076923,0.43006
108,"Apis mellifera",6.145843,46.226297,1759,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3103,15.9884615384616,86.5384615384615,0.51554
108,"Corylus avellana",6.147058,46.226242,3809,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",382,3104,15.9884615384616,86.5384615384615,0.57918
108,"Apis mellifera",6.116428,46.234192,1275,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",432,3105,15.8653846153847,91.3846153846154,0.24616
108,"Apis mellifera",6.148401,46.223988,370,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",385,3106,16.0653846153846,84.6923076923077,0.49846
108,"Apis mellifera",8.528813,47.443071,1583,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",465,3107,15.0269230769231,67.7692307692308,0.62728
108,"Apis mellifera",6.111582,46.216063,976,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",427,3108,15.8500000000001,86.4615384615385,0.51972
108,"Apis mellifera",6.148914,46.219036,1168,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",389,3109,16.0653846153846,84.6923076923077,0.44972
108,"Apis mellifera",6.128449604,46.2156010253,4813,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",416,3110,15.9269230769231,85,0.45762
108,"Prunus spinosa",6.124305,46.216283,4435,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",425,3111,15.8884615384616,86,0.46102
108,"Ranunculus acris",8.7169383919,47.5054483656,5137,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",434,3112,15.0884615384616,64.5384615384615,0.43006
108,"Apis mellifera",6.145737,46.224541,875,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393,3113,16.0653846153846,84.6923076923077,0.49692
108,"Apis mellifera",6.14606,46.226189,872,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3114,15.9884615384616,86.5384615384615,0.51554
108,"Apis mellifera",6.145646,46.226154,1760,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3115,15.9884615384616,86.5384615384615,0.51554
108,"Osmia bicornis",7.54141,47.549212,2568,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",289,3116,15.5653846153846,59.9230769230769,0.5179
108,"Apis mellifera",8.628713,47.443457,746,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",457,3117,14.8961538461539,69.6153846153846,0.47496
108,"Apis mellifera",6.539484,46.515316,1300,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393,3118,14.9576923076922,86,0.63726
108,"Apis mellifera",8.57463,47.452958,977,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",439,3119,15.15,64.7692307692308,0.34162
108,"Apis mellifera",8.572417,47.436933,2303,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",447,3120,15.1192307692308,65.3076923076923,0.69318
108,"Apis mellifera",9.175882,47.650463,116,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",409,3121,14.2884615384616,57.6153846153846,0.44586
108,"Apis mellifera",8.70075,47.660675,74,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",419,3122,15.0730769230769,64.7692307692308,0.56914
108,"Apis mellifera",6.139595,46.214562,1045,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",401,3123,15.9807692307693,84.1538461538462,0.45302
108,"Apis mellifera",9.361396,47.563862,237,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",422,3124,14.0961538461539,72.3846153846154,0.57934
108,"Apis mellifera",6.147697,46.224392,2211,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",385,3125,16.0653846153846,84.6923076923077,0.49846
108,"Osmia bicornis",6.63871,46.772636,2576,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",432,3126,15.0269230769231,70.0769230769231,0.47134
108,"Apis mellifera",6.146158,46.224874,1731,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",395,3127,15.9884615384616,86.5384615384615,0.49846
108,"Apis mellifera",9.175977,47.650495,124,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",409,3128,14.2884615384616,57.6153846153846,0.44586
108,"Apis mellifera",7.195667,46.969297,525,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",457,3129,14.8038461538462,69.7692307692308,0.50716
108,"Apis mellifera",6.081824,46.177301,2325,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",445,3130,15.8346153846155,82.9230769230769,0.388
108,"Apis mellifera",8.507917,47.42195,2045,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",450,3131,14.9653846153847,69.2307692307692,0.57488
108,"Apis mellifera",7.1958533109,46.9681097964,4875,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459,3132,14.8038461538462,69.7692307692308,0.4897
108,"Prunus spinosa",8.572225,47.434435,4717,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",444,3133,15.1192307692308,65.3076923076923,0.65914
108,"Apis mellifera",7.195599,46.968354,157,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459,3134,14.8038461538462,69.7692307692308,0.52054
108,"Apis mellifera",6.082,46.177,2328,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",445,3135,15.8346153846155,82.9230769230769,0.44398
108,"Osmia bicornis",9.175556,47.660331,2544,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",401,3136,14.2884615384616,56.0769230769231,0.24754
108,"Apis mellifera",7.106225,46.999038,1894,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",449,3137,14.8423076923078,73.5384615384615,0.47032
108,"Apis mellifera",7.103931,47.001236,36,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",460,3138,14.626923076923,75.2307692307692,0.51706
108,"Osmia bicornis",7.541353,47.549039,2727,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",289,3139,15.5653846153846,59.9230769230769,0.5179
108,"Ranunculus acris",8.559694,47.436068,3983,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",424,3140,15.1884615384616,65.4615384615385,0.39356
108,"Prunus spinosa",8.651041,47.626206,4750,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",396,3141,15.2269230769231,60.8461538461538,0.5368
108,"Apis mellifera",7.074836,46.905259,2079,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",445,3142,14.8807692307693,71.1538461538462,0.63888
108,"Prunus spinosa",6.126432,46.213891,4434,"Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",415,3143,15.9269230769231,85,0.36506
